"new_ID","ID","Name","Sex","NOC"
41427,41026,"Leroy L. Goff","M","PHI"
65795,65033,"Claudia Knzel-Nystad","F","GER"
119760,118330,"Kazuhito Tanaka","M","JPN"
69297,68494,"Fabian Leimlehner","M","AUT"
45587,45133,"Francesca Jean Fran Halsall","F","GBR"
110378,109090,"Kylie Noele Shadbolt","F","AUS"
52834,52292,"Larisa Andreea Iordache","F","ROU"
18399,18201,"Manuel Seara Cardoso","M","POR"
56765,56185,"Leon Jucewicz","M","POL"
100780,99624,"Dieter Rehm","M","SUI"
116152,114771,"Klaus Steinbach","M","FRG"
12989,12848,"Karl Bohusch","M","AUT"
41525,41123,"Grant Golding","M","CAN"
136988,135323,"Franois Frnz Zuang","M","LUX"
73435,72602,"Gnter Lyhs","M","GER"
137026,135360,"Yelena Nikolayevna Zubrilova-Ogurtsova","F","BLR"
133988,132391,"Nobue Yamazaki","F","JPN"
67971,67180,"Dominique Lauvard (-Smondack)","F","FRA"
38328,37955,"Jan Gajdo","M","TCH"
136167,134524,"Zhang Nan","F","CHN"
47159,46694,"Heinz Hussler","M","FRG"
52463,51926,"Valery Leonidovich Ilyinykh","M","URS"
23772,23534,"Monica Covacci (-Gray)","F","CAN"
71446,70627,"Liu Reng-Sun","M","TPE"
132376,130789,"Anna Louise Wilson","F","NZL"
82478,81529,"lvaro Montesinos Yago","M","ESP"
98345,97219,"Yelena Olegovna Prosteva","F","RUS"
87537,86533,"Kerttu Elina Niskanen","F","FIN"
120722,119285,"Otello Ternelli","M","ITA"
127320,125789,"Martina Velkov","F","TCH"
81517,80576,"Yoshio Miyake","M","JPN"
24897,24656,"Esbela Fernanda Rosa da Fonseca","F","POR"
11654,11528,"Edwin Teddy Billington","M","USA"
69707,68901,"Cristian Leric","M","ROU"
64234,63507,"Justyna Kowalczyk","F","POL"
129929,128362,"Neeltje Nel Wambach","F","NED"
136076,134433,"Zhang Chenglong","M","CHN"
21405,21181,"Amy Yuen-Yee Chow (-Ho)","F","USA"
69741,68935,"Randy Jos Ler Bell","M","CUB"
84118,83157,"Walter Mller","M","SAA"
47072,46608,"Frank Otto Haubold","M","USA"
131283,129700,"Grethe Irene Werner (-Evjenth)","F","NOR"
48984,48501,"Allison Ann Higson (-Cavanaugh)","F","CAN"
35741,35394,"Henry John Finchett","M","GBR"
116904,115502,"ge Storhaug","M","NOR"
29803,29525,"Zdena Dorkov","F","TCH"
21693,21462,"Oksana Aleksandrovna Chusovitina","F","GER"
103428,102244,"Catherine Romano (-Bonnety)","F","FRA"
104452,103256,"Sandra Marlene Ruddick (Anderson-, -John)","F","USA"
37870,37500,"Shun Fujimoto","M","JPN"
34993,34656,"Mihaela Alina Fera (-Egan)","F","ROU"
81374,80434,"Russell Duncan Rusty Mitchell","M","USA"
136896,135234,"Maurizio Zonzini","M","SMR"
51980,51456,"Daniele Matias Hyplito","F","BRA"
80748,79823,"Nikolay Pavlovich Miligulo","M","URS"
103175,101993,"Veljko Rogoi","M","YUG"
42499,42083,"Jean Honor  Gounot","M","FRA"
55071,54504,"Jeong Bong-Sun","F","KOR"
46750,46288,"Alexandra Sandra Hartley (-O'Brien Cousins)","F","CAN"
41274,40874,"Gerson Klippel Gnoatto","M","BRA"
31731,31432,"Robert Rob Edmonds","M","AUS"
44411,43970,"Guo Linxian","M","CHN"
134367,132768,"Liliya Mykolavna Yefremova (-Vaihina)","F","UKR"
69285,68482,"Kirsty Leigh-Brown","F","AUS"
81598,80657,"Hisashi Mizutori","M","JPN"
108357,107104,"Iohan Schmidt","M","ROU"
116308,114923,"Birger Erland Stenman","M","FIN"
36360,36008,"Hans Foerster","M","ISV"
24526,24287,"Frank Joseph Cumiskey","M","USA"
90767,89741,"Kyoko Oshima","F","JPN"
56973,56390,"Franjo Jurjevi","M","YUG"
98836,97703,"Olga Valeryevna Pylyova-Medvedtseva (Zamorozova-)","F","RUS"
43594,43165,"Yelena Nikolayevna Grosheva (-Barakatt)","F","RUS"
130646,129077,"Patrick N. Weaver","M","USA"
10146,10040,"Waltraud Benesch","F","AUT"
66982,66202,"Lzaro Lamelas Ramrez","M","CUB"
94917,93848,"Hans Frederik Aage Petersen","M","DEN"
69950,69139,"Ya'akov Levi","M","ISR"
97308,96203,"Veronika Andreyevna Popova","F","RUS"
124145,122652,"Raili Marjatta Tuominen-Hmlinen","F","FIN"
114216,112865,"Armand Solbach","M","FRA"
74205,73368,"Brenda Vianey Magaa Almaral (-Moya)","F","MEX"
64815,64076,"Axel Aage Kristensen","M","DEN"
122414,120944,"Kihei Tomioka","M","JPN"
23960,23721,"Rosanna Lee Crawford","F","CAN"
117124,115719,"Olha Volodymyrivna Strazheva","F","URS"
98158,97040,"Meyer Prinstein","M","USA"
83158,82208,"Francesca Morotti","F","ITA"
7714,7640,"Noelle Barahona Neder","F","CHI"
103679,102490,"Johanna Hendrika Annie Ros (-Brouwers)","F","NED"
56598,56020,"Daria Dasha Joura","F","AUS"
322,317,"Roosevelt M. Abdulgafur","M","PHI"
121438,119990,"Volmer Laurits Thomsen","M","DEN"
70538,69725,"Tore Raaheim Lie","M","NOR"
16435,16252,"Ovidiu Buidoso","M","ROU"
133004,131410,"Hiu Ying Angel Wong","F","HKG"
82424,81475,"Teresa Marie Teri Montefusco (-Miller)","F","USA"
20575,20364,"Cheng Fu","M","TPE"
72065,71242,"Frdric Longuepe","M","FRA"
111809,110491,"Ana Cludia Trindade Araujo da Silva","F","BRA"
11631,11506,"Mirjana Bili (-Vukas)","F","YUG"
61318,60666,"Mariya Kircheva","F","BUL"
100947,99782,"Heiko Reinemer","M","FRG"
128040,126503,"Andreas Vikhos","M","GRE"
76698,75824,"Rafael Martnez Barrena","M","ESP"
116235,114851,"Werner Steinmetz","M","FRG"
92040,90994,"John Edward Jack Pancott","M","GBR"
121267,119819,"Kurt Bilteaux Thomas","M","USA"
131787,130202,"Erich Wied","M","GER"
61757,61095,"Karel Kleka","M","TCH"
121287,119839,"Jean Justin Ren Thomas","M","FRA"
23225,22987,"Luigi Coppa","M","ITA"
107032,105801,"Katarna arisk (-Mulders)","F","TCH"
30083,29798,"Brennon James Dowrick","M","AUS"
64965,64224,"Gustav Krojer","M","AUT"
95054,93982,"Plamen Petkov","M","BUL"
75939,75072,"Alexandra Marinescu","F","ROU"
20325,20116,"Philip Phil Cheetham","M","AUS"
63574,62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)","F","HUN"
69740,68934,"Mario Lertora","M","ITA"
16077,15904,"Dana Brdlov","F","TCH"
34524,34192,"Hans-Joachim Fanacht","M","FRG"
71699,70880,"Lo Ok-Sil","F","PRK"
24315,24076,"Rajmund Csnyi","M","HUN"
70305,69493,"Li Su-Gil","M","PRK"
133603,132009,"Xiao Junfeng","M","CHN"
127727,126193,"Vclav Vesel","M","TCH"
117566,116157,"Ioan Silviu Suciu","M","ROU"
97349,96239,"Eva Podkov","F","TCH"
84100,83139,"Renata Mller von Rathlef","F","ESP"
135558,133934,"Luigi Zanetti","M","ITA"
112992,111664,"Lisa Maree Skinner","F","AUS"
27834,27572,"Deng Shudi","M","CHN"
118417,116996,"Laura vilpait","F","LTU"
70271,69459,"Li Ning","M","CHN"
13080,12939,"Karin Boldemann","F","GER"
83668,82714,"Yohanan Moyal","M","ISR"
105508,104292,"Emilio Sagre del Cristo","M","CUB"
123369,121886,"Matthias Triantafyllidis","M","GRE"
101301,100133,"Mary Lou Retton (-Kelley)","F","USA"
83966,83006,"John William Mulhall","M","GBR"
122416,120946,"Hiroyuki Tomita","M","JPN"
75730,74865,"Eloisa Marcos Quintano","F","ESP"
104011,102818,"Monica Rou","F","ROU"
53856,53304,"Bernd Jger","M","GDR"
110721,109421,"Vladimir Borisovich Shchukin","M","URS"
113831,112486,"Ada Smolnikar","F","YUG"
49087,48598,"Theodora Mary Hill (-Gotz)","F","NZL"
25512,25263,"Pelageya Aleksandrovna Danilova (-Demirdzhiyan)","F","URS"
12617,12481,"Hana Bobkov (-Vlilov)","F","TCH"
10083,9977,"Mria Bencsik","F","HUN"
5175,5135,"Egidio Armelloni","M","ITA"
35263,34923,"Carmen Ferracuti","F","ESA"
19354,19153,"Bruno Cavelti","M","SUI"
71294,70476,"Hana Likov","F","TCH"
12535,12399,"Pernille Blume","F","DEN"
35612,35269,"Solenne Nadge Figus (-Saint Marie)","F","FRA"
61916,61251,"Viktor Yakovlevich Klimenko","M","URS"
41414,41013,"Oscar A. Goerke, Jr.","M","USA"
59317,58702,"Eizo Kenmotsu","M","JPN"
16389,16208,"Arnold Bugr","M","TCH"
41819,41412,"Andrzej Wojciech Gonera","M","POL"
45879,45421,"Han Dawei","M","CHN"
126177,124654,"Hans van Helden","M","NED"
114438,113085,"Son Un-Hui","F","PRK"
16803,16615,"Timothy John Tim Burke","M","USA"
108254,107003,"Andreas Schltter","M","GER"
53750,53198,"Mozes Jacobs","M","NED"
136825,135165,"Kimberley Lyn Kim Zmeskal (-Burdette)","F","USA"
28592,28328,"Petar Simeonov Dichev","M","BUL"
78532,77639,"Trudy Ann McIntosh","F","AUS"
108859,107593,"Edeltraud Traudl Schubert","F","FRG"
87169,86169,"Pertti Ilmari Niittyl","M","FIN"
48597,48118,"Robert Herold","M","FRA"
99627,98484,"Jzef Rajnisz","M","POL"
56789,56209,"Medeya Jugeli","F","URS"
103956,102765,"Monique Rossi","F","FRA"
2135,2116,"Obaid Al-Rumaithi","M","UAE"
128103,126566,"Alexandro Viligiardi","M","ITA"
93644,92586,"Thierry Pecqueux","M","FRA"
12341,12208,"Walter Conrad Blattmann","M","USA"
16689,16501,"Vladimir Valeryevich Bure","M","URS"
49262,48772,"Eiko Hirashima","F","JPN"
3094,3066,"Barbara Alred (-Collins)","F","GBR"
64981,64239,"Sylvio Kroll","M","GER"
87521,86517,"Yoshie Nishioka","F","JPN"
50246,49740,"Hong Tai-Kwai","F","TPE"
75703,74840,"Honorata Michalina Marciczak (-Mroczek)","F","POL"
70139,69327,"Li Chunyang","M","CHN"
7767,7691,"Joseph Baras","M","BEL"
31640,31342,"Tiril Kampenhaug Eckhoff","F","NOR"
21691,21462,"Oksana Aleksandrovna Chusovitina","F","EUN"
112060,110739,"Charles Otto Simms","M","USA"
98734,97605,"Daniel Scott Purvis","M","GBR"
63333,62636,"Leif Johan Koorn","M","SWE"
27334,27075,"Anna Maria Ans Dekker (-Pieters)","F","NED"
73991,73156,"Nasser Madani","M","IRI"
46141,45681,"Bente Hansen (-Foss)","F","NOR"
31690,31391,"Simon Eder","M","AUT"
10425,10317,"Iosif Konstantinovich Berdiyev","M","URS"
34273,33945,"Fan Bin","M","CHN"
61892,61227,"Hermann Klien","M","AUT"
59441,58825,"Ralph Kern","M","FRG"
132775,131185,"Herman Witzig, Jr.","M","USA"
43098,42677,"George Howard Greenfield","M","USA"
70955,70141,"Berndt Torbjrn Lindfors","M","FIN"
78197,77304,"Frederick Richard Fred McCarthy","M","CAN"
99803,98656,"Luis Ramrez de Armas","M","CUB"
63077,62384,"Todor Nikolov Kondev","M","BUL"
79979,79072,"Jnos Mester","M","HUN"
43580,43151,"Michael Gro","M","FRG"
1683,1667,"Mirabella Viliamivna Akhunu","F","UKR"
6314,6257,"Thirry Aymes","M","FRA"
19588,19385,"Anna Edeltraud Anni Cermak (-Lebeda)","F","AUT"
106254,105028,"Littorio Sampieri","M","ITA"
101714,100542,"Kate Geraldine Richardson","F","CAN"
128696,127154,"Yelena Vladimirovna Volchetskaya (-Tyunenkova)","F","URS"
32994,32673,"Caroline Lynne Carrie Englert (-Zimmerman)","F","USA"
80184,79270,"Ruslan Volodymyrovych Mezentsev","M","UKR"
84295,83333,"Laura Muoz Ilundain","F","ESP"
30236,29949,"Vra Drazdkov","F","TCH"
82194,81248,"Krisztina Molnr","F","HUN"
37962,37592,"Judit Fle","F","HUN"
14426,14269,"Paul Martin Bowler","M","GBR"
83028,82078,"Mieko Mori","F","JPN"
30436,30148,"Nicole Nikki Dryden","F","CAN"
86948,85949,"Anders Peter Nielsen","M","DEN"
72436,71611,"Aurel Loni","M","ROU"
117623,116213,"Aiko Sugihara","F","JPN"
81961,81016,"Kristina Moir","F","PUR"
109472,108195,"Tom Seeberg","M","NOR"
51523,51006,"Samuel Stanley Humphreys","M","GBR"
123878,122389,"Kimiko Tsukada","F","JPN"
63461,62758,"Katja Koren","F","SLO"
47638,47168,"Oliver Nicola Hegi","M","SUI"
51257,50741,"Armand Huberty","M","LUX"
14985,14823,"Kaye J. Breadsell (-Brajkovich)","F","AUS"
30074,29789,"Elissa Rebecca Louis Ellie Downie","F","GBR"
121814,120363,"Aleksandr Aleksandrovich Tillo","M","RUS"
11859,11730,"Helga Brsan","F","ROU"
66051,65284,"Tatiana Kutlkov","F","SVK"
25825,25572,"Mihly Dvid","M","HUN"
15544,15374,"Christopher Dean Chris Brooks","M","USA"
5374,5332,"Lise Isabelle Arsenault-Goertz","F","CAN"
77045,76164,"Lisa Elena Jane Mason","F","GBR"
63112,62419,"Jozef Konen","M","TCH"
41302,40902,"Julien Gobaux","M","FRA"
37486,37123,"Konrad Frey","M","GER"
115794,114424,"Kathleen Stark (-Kern)","F","GER"
7630,7557,"Lawrence Shyres Larry Banner","M","USA"
102361,101182,"Marian Rizan","M","ROU"
52929,52387,"William Archibald Bill Irwin","M","CAN"
61880,61216,"Olga Vasilyevna Klevakina","F","URS"
19316,19115,"Auguste Baptiste Cavadini","M","FRA"
100506,99352,"Lisa Ann Read (-Barnes)","F","AUS"
19160,18959,"Lylian Stella Castillo Gmez","F","URU"
134795,133184,"Mahmoud Khattab Younes","M","EGY"
37144,36785,"Melissa Jeanette Missy Franklin","F","USA"
94520,93456,"Emmanouil Peristerakis","M","GRE"
117852,116438,"Dorothy Summers","F","GBR"
29647,29370,"Dong Fangxiao","F","CHN"
35441,35101,"Friedrich Fetz","M","AUT"
126218,124694,"Gerard Theodor Hubert Van Innis","M","BEL"
980,970,"Lena Kristina Adler","F","SWE"
105740,104522,"Shizuko Sakashita","F","JPN"
97367,96257,"Janez Porenta","M","YUG"
11802,11674,"Adrin Bre","M","TCH"
66447,65671,"Florence Laborderie","F","FRA"
35574,35231,"Tatiana Figueirdo","F","BRA"
36990,36632,"Bruno Franceschetti","M","ITA"
124982,123477,"Julia Edelia Uria Madruga","F","CUB"
128623,127083,"Jacqueline Vogt","F","LIE"
13686,13535,"Zsolt Borkai","M","HUN"
35567,35224,"Guido Figone","M","ITA"
31906,31607,"Laila Solveig Egman-Andersson","F","SWE"
69971,69160,"Ejnar Herman Levison","M","DEN"
60598,59950,"Kim Hui-Hun ","M","KOR"
81283,80345,"Hryhoriy Anatoliyovych Misiutin","M","EUN"
85764,84785,"Virginia Navarro Nieto","F","ESP"
36732,36376,"Ana Josefina Fortin Pineda","F","HON"
70740,69926,"Zoi Mafalda Marques de Lima","F","POR"
83101,82151,"Shinji Morisue","M","JPN"
98014,96898,"pela Pretnar","F","SLO"
100838,99680,"Alena Reichov (-Zmostn)","F","TCH"
49890,49387,"Pius Hollenstein","M","AUT"
109683,108399,"Aya Sekine","F","JPN"
39658,39274,"Ernst Gebendinger","M","SUI"
106077,104856,"Vappu Orvokki Salonen (-Haapanen)","F","FIN"
37967,37597,"Siegfried Flle","M","GER"
68789,67987,"Lee Jang-Hyeong","M","KOR"
101731,100559,"Sharon Lee Richardson (-Zuber)","F","USA"
77479,76596,"Masayuki Matsunaga","M","JPN"
29908,29629,"Roman Dostl","M","CZE"
53088,52545,"Svetlana Irekovna Ishmuratova","F","RUS"
64237,63510,"Zofia Kowalczyk (-Krupa)","F","POL"
91704,90665,"Veikko Ilmari Pakarinen","M","FIN"
91032,90004,"Jeanette Ottesen Gray","F","DEN"
51698,51179,"Roland Hrzeler","M","SUI"
48530,48052,"Mara Antonieta Hernndez Castao","F","MEX"
91183,90150,"va vri","F","HUN"
87547,86543,"Mauno Aulis Nissinen","M","FIN"
86702,85705,"Karen Nguyen","F","AUS"
123720,122231,"Jean Louis Tschabold","M","SUI"
86567,85570,"Scott Newkirk","M","ISV"
64665,63927,"Joseph Menn Krecke","M","LUX"
24340,24101,"Gyz Cser","M","HUN"
14362,14205,"Hermanus Michiel Herman Bouwens","M","NED"
17343,17148,"Elisa Isabel Cabello Olivero","F","ESP"
106957,105727,"Flvia Lopes Saraiva","F","BRA"
121370,119922,"Jennifer Elisabeth Jenny Thompson (-Cumpelik)","F","USA"
1251,1238,"Dario Aguilar Gonzlez","M","MEX"
12060,11929,"Erik Bjornsen","M","USA"
9445,9346,"Monika Beer","F","SUI"
67430,66644,"Onni Armas Lappalainen","M","FIN"
53497,52946,"Norimasa Iwai","M","JPN"
65753,64991,"Jaakko Aulis Kunnas","M","FIN"
15520,15350,"Andreas Bronst","M","GDR"
96379,95295,"Carlos Alberto Pizzini","M","ARG"
116891,115489,"Beta Storczer (-Martinek)","F","HUN"
45682,45226,"Mohamed Sayed Mohamed Hamdi","M","EGY"
54108,53554,"Mathias Jamtvedt, Jr.","M","NOR"
122495,121024,"Marcus Lyndon Mark Tonelli (Leembruggen-)","M","AUS"
73588,72755,"Ma Ying","F","CHN"
60358,59711,"Lindsey Caroline Kildow-Vonn","F","USA"
75205,74349,"Hermann John Mandl","M","AUT"
134655,133044,"Kumiko Yokoyama","F","JPN"
72586,71761,"Mria Lvey","F","HUN"
75436,74578,"Ana Olvido Manso Gallego","F","ESP"
27971,27708,"Stane Derganc","M","YUG"
136335,134692,"Tatyana Ivanovna Zharganova","F","BLR"
57372,56784,"Fujio Kakuta","M","JPN"
134880,133269,"Ragai Youssef","M","EGY"
121598,120150,"Arnold Clas Robert Thunberg","M","FIN"
16295,16117,"Adrian Bucur","M","ROU"
61827,61164,"Magne Kleiven","M","NOR"
129221,127665,"Miroslav Vueti","M","CRO"
31652,31354,"Ludovico Edalli","M","ITA"
35454,35113,"Fritz Feuz","M","SUI"
47662,47192,"Eric Arthur Heiden","M","USA"
58407,57808,"Shigeru Kasamatsu","M","JPN"
10415,10307,"Meinrad Berchtold","M","SUI"
104560,103362,"Melita (-Melitta) Ruhn (-Fleischer)","F","ROU"
133003,131409,"Adam Wong","M","CAN"
64905,64165,"Frank Josef Kriz","M","USA"
104762,103562,"Arthur Rushen","M","GBR"
43029,42609,"Brendan Green","M","CAN"
6994,6930,"Sandrine Bailly","F","FRA"
40397,40003,"Marius Costel Gherman","M","ROU"
65730,64969,"Slavia Kundaina","F","YUG"
134658,133047,"Sumiko Yokoyama","F","JPN"
49279,48789,"Elfriede Hirnschall (-Fgerl)","F","AUT"
63994,63276,"Martin Koukal","M","CZE"
70980,70166,"Ernst Anders Gustav Lindh","M","SWE"
29770,29493,"Marie Dorin-Habert","F","FRA"
98944,97807,"Lon Giotti Quaglia","M","FRA"
18296,18099,"Oreste Capuzzo","M","ITA"
61965,61296,"Miroslav Klinger","M","TCH"
4230,4198,"Nikolay Yefimovich Andrianov","M","URS"
19206,19005,"Jorge Castro Valdes","M","MEX"
84165,83204,"Colleen Yvonne Mulvihill","F","USA"
38329,37956,"Pavel Gajdo","M","TCH"
116970,115568,"Stoyan Koev Stoyanov","M","BUL"
12903,12762,"Svetlana Leonidovna Boginskaya","F","BLR"
33727,33403,"Hans Eugster","M","SUI"
13863,13708,"Eva Boskov-Vchtov (-Hlavkov)","F","TCH"
32101,31798,"Elin Maria Ek","F","SWE"
112257,110936,"Sin Myong-Ok","F","PRK"
30325,30037,"Anka Drini","F","YUG"
54759,54193,"Thodore Tho Jeitz","M","LUX"
60021,59384,"Aleksandr Viktorovich Khoroshilov","M","RUS"
75977,75108,"Vanya Marinova (-Mikhaylova)","F","BUL"
58078,57483,"Vladimr Karas","M","TCH"
16238,16062,"Ralf Bchner","M","GDR"
83816,82860,"Bohumil Mudk","M","TCH"
112443,111122,"Pritam Singh","M","IND"
108786,107522,"Wilhelm Paul Moritz Willi Schreyer","M","AUT"
135435,133813,"Ali Zaky Attia","M","EGY"
47116,46651,"Lszl Hauler","M","HUN"
44631,44185,"Mireia Gutirrez Cabanes","F","AND"
121920,120462,"Sven Tippelt","M","GDR"
130768,129196,"Andreas Wecker","M","GER"
31459,31162,"Anastasiya Dzyundzyak","F","UZB"
66015,65248,"Dmitry Platonovich Kuskov","M","RUS"
71111,70297,"Josef Linert","M","TCH"
69953,69142,"Nikolaos M. Levidis","M","GRE"
15213,15047,"Ilmrs Bricis","M","LAT"
66766,65987,"Igor Laikert","M","BIH"
69529,68724,"Katy Lennon","F","GBR"
5738,5691,"Roland George Arthur Asselin","M","CAN"
86563,85566,"Harold Guthrie Newhart","M","USA"
126484,124960,"Maria Teuntje Ria van Velsen","F","NED"
103612,102424,"Eva Rnstrm (-Ericsson)","F","SWE"
37059,36701,"Ethiene Cristina Gonser Franco","F","BRA"
9572,9470,"Gza Bejek","M","HUN"
3531,3501,"Maria Laura Silva Amorim","F","POR"
107522,106280,"Dmitry Savitsky","M","BLR"
114247,112896,"Miguel Soler Escudero","M","ESP"
91328,90291,"Tsugeo Ozawa","M","JPN"
35819,35472,"Kyriaki Firinidou","F","GRE"
118557,117135,"Stefania Maria wierzy (-Moro)","F","POL"
38249,37876,"Nathan Gafuik","M","CAN"
64811,64072,"Pter Kristly","M","HUN"
129003,127452,"Martina Vondrov","F","CZE"
12169,12037,"Maya Blagoeva (-Mitova) ","F","BUL"
37376,37015,"Thomas Frei","M","SUI"
12981,12840,"Yevhen Vasylovych Bohonosiuk","M","UKR"
41759,41352,"Alphonse Gomis","M","SEN"
16375,16194,"Valerie Ivy Val Buffham-Norris","F","AUS"
69381,68576,"Milenko Leki","M","YUG"
18517,18318,"Arne Hardy Carlsson (-Smm)","M","SWE"
83037,82087,"Vincenzo Mori","M","ITA"
14054,13897,"Wajdi Bouallgue","M","TUN"
13560,13410,"Dezs Bordn","M","HUN"
73733,72898,"Shanyn MacEachern","F","CAN"
5810,5761,"Nikolay Kalinkov Atanasov","M","BUL"
58090,57495,"Valery Nikolayevich Karasyov","M","URS"
119454,118026,"Yoshitaka Takeda","M","JPN"
102520,101341,"Bruce Richard Robertson","M","CAN"
61663,61001,"Lasse Kjus (Kristoffersen-)","M","NOR"
128890,127340,"Karl Ferdinand von Halt","M","GER"
43232,42808,"George Grey","M","CAN"
109251,107976,"Rebecca Beckie Scott (-Wadsworth)","F","CAN"
109290,108015,"Henry Louis Scott","M","USA"
47219,46753,"Ernest Haweek","M","POL"
70116,69304,"Kai Yien Arthur Li","M","HKG"
137223,135551,"Vladislavas Zybaila","M","LTU"
124641,123139,"Tadao Uesako","M","JPN"
114218,112867,"Flemming Bjarne Solberg","M","NOR"
112483,111162,"Vir Singh","M","IND"
7581,7509,"Ognyan Bangiev","M","BUL"
84094,83133,"Paul Mller","M","SUI"
77813,76928,"Ernest Edmund Bedford May","M","GBR"
68482,67682,"Wiesawa Aleksandra Lech (-Czepiec)","F","POL"
39082,38702,"Susana Garca Escrich","F","ESP"
102014,100836,"Frank Rijken","M","NED"
32438,32123,"Naima El-Rhouati","F","MAR"
57953,57361,"Andrey Nikolayevich Kapralov","M","RUS"
67671,66883,"Karl Gunnar Larsson","M","SWE"
110576,109284,"Rustam Khalimdzhanovych Sharipov","M","UKR"
65270,64524,"Jna Kubikov-Posnerov","F","TCH"
123872,122383,"Hiroko Tsuji (-Kato)","F","JPN"
87369,86365,"Anna-Maria Viktoria Nilsson","F","SWE"
84073,83112,"Markus Paul Mller","M","SUI"
9352,9254,"Richard Andrew Dick Beckner","M","USA"
76759,75884,"Antnio Augusto da Silva Martins","M","POR"
115806,114435,"Owen Peter C. Starling","M","GBR"
19366,19164,"Juan Nicolas L. Caviglia","M","ARG"
41592,41190,"Gertrude Trude Gollner-Kolar","F","AUT"
65263,64517,"Sylwester Kubica","M","POL"
131214,129632,"Georges Wengler","M","LUX"
43543,43114,"Torsten Gustav Magnus Henning Grnfors","M","SWE"
14252,14095,"Nicole Bourdiau (-Desanti)","F","FRA"
104384,103189,"Baldomero Rubiera Fernndez","M","CUB"
10237,10131,"Max Benker","M","SUI"
99362,98220,"Andreea Mdlina Rducan","F","ROU"
65268,64522,"Vclav Kubka","M","TCH"
104755,103555,"Zhivko Rusev","M","BUL"
29914,29635,"Raymond Camille Dot","M","FRA"
74569,73732,"Sven Christer Majbck","M","SWE"
66267,65492,"Sven Kwiatkowski","M","GER"
28766,28501,"Alex Walter Diggelmann","M","SUI"
75578,74717,"Vlasis Maras","M","GRE"
110834,109533,"Shen Duo","F","CHN"
80907,79978,"John Maurice Mills","M","GBR"
60330,59683,"David Taro Kikuchi","M","CAN"
11342,11223,"Bi Wenjing","F","CHN"
49746,49244,"Nancy Lynn Hogshead (-Makar)","F","USA"
43334,42910,"Tatyana Grigorenko","F","BLR"
36349,35997,"Emilian Foceneanu","M","ROU"
12816,12678,"Henri Louis Borio","M","FRA"
6358,6300,"Albert Azaryan","M","URS"
78344,77451,"Barry McDonald","M","IRL"
18316,18118,"Benot Pierre Caranobe","M","FRA"
49265,48775,"Noritoshi Hirata","M","JPN"
133937,132340,"Koji Yamamuro","M","JPN"
91052,90020,"Kristin Otto","F","GDR"
50681,50170,"Katinka Hossz","F","HUN"
9854,9750,"Mireia Belmonte Garca","F","ESP"
44612,44166,"Gustavo Gutirrez Campos","M","VEN"
34345,34017,"Ahmad Faraj","M","UAE"
130468,128899,"Sae Watanabe","F","JPN"
84966,83998,"Gnter Nachtigall","M","GER"
9540,9438,"Gnter Beier","M","GDR"
6720,6658,"Ren Badell Pollar","M","CUB"
62876,62188,"Deyan Khristov Kolev","M","BUL"
31614,31316,"Emilio Echeverry de la Roche","M","COL"
45958,45500,"Han Yun-Su","M","KOR"
133981,132384,"Kyoji Yamawaki","M","JPN"
58202,57605,"Truls Ove Karlsen","M","NOR"
34095,33769,"Matthias Fahrig","M","GER"
116105,114726,"Christine Steger","F","SUI"
113175,111847,"Josef kvor","M","TCH"
14236,14079,"Yves Bouquel","M","FRA"
55619,55047,"Alfred August Al Jochim","M","USA"
117960,116544,"Arne Toralf Sunde","M","NOR"
60040,59402,"Khrabrina Bozhidarova Khrabrova","F","BUL"
15081,14917,"Martina Bremini","F","ITA"
24366,24127,"Zsuzsa Csisztu","F","HUN"
6633,6571,"Todor G. Bachvarov","M","BUL"
20766,20548,"Murray Chessell","M","AUS"
89082,88065,"Karsten Oelsch","M","GER"
129896,128329,"Irma Barbara Walther (Dumbsky-)","F","GER"
86875,85878,"Frdrick Nicolas","M","FRA"
54787,54221,"Dragutin Drago Jeli","M","YUG"
36845,36489,"Jean Fouconnier","M","FRA"
70534,69721,"Odd Lie","M","NOR"
56756,56176,"Joana Jurez Roura","F","ESP"
105323,104111,"Alicia Marie Sacramone (-Quinn)","F","USA"
87417,86413,"Lars Johan Mattias Nilsson, Jr.","M","SWE"
82994,82044,"Shona Morgan","F","AUS"
112169,110848,"Kip Alexander Simons","M","USA"
80150,79237,"Marcel Meyer de Stadelhofen","M","SUI"
37250,36890,"Patrizia Fratini","F","ITA"
59507,58890,"Anik Kry","F","HUN"
15898,15725,"Andr Brllmann","M","SUI"
12901,12762,"Svetlana Leonidovna Boginskaya","F","URS"
125243,123730,"Kristina Vaculik","F","CAN"
100545,99391,"Hermnio Rebelo","M","POR"
117519,116110,"Octavio Surez Calzadilla","M","CUB"
59937,59309,"Irina Khitrova","F","BUL"
82880,81930,"Pauline Morel","F","FRA"
60889,60241,"Kim Seung-Il","M","KOR"
117216,115809,"Silvia Alexandra Stroescu","F","ROU"
125993,124471,"Jacobus Ferdinand van der Vinden","M","NED"
104509,103312,"Eva Mara Rueda Bravo","F","ESP"
85678,84701,"Madoka Natsumi","F","JPN"
103457,102271,"Andreas Romar","M","FIN"
86957,85958,"Brge Folmer Nielsen","M","DEN"
122041,120580,"Linda Tjrhom (-Grubben)","F","NOR"
